method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,10,grow7_test_00003,0.0,47793439.94186266,0.0,0.0090300999581813,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00004,0.0,47790264.16330245,0.0,0.0090488999849185,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00005,0.0,47788232.22720928,0.0,0.0086702000116929,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00006,0.0,47788355.0834065,0.0,0.0083533999277278,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00007,0.0,47789429.89114975,0.0,0.009677099995315,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00008,0.0,47790538.32057515,0.0,0.0090154000790789,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00009,0.0,47788954.95257182,0.0,0.0091126000043004,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00010,0.0,47788971.41571057,0.0,0.0089299998944625,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00011,0.0,47790820.71521506,0.0,0.0088838000083342,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00000,0.0,47791245.32398097,0.0,0.0181818000273779,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00001,0.0,47789654.912793584,0.0,0.0159618000034242,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00002,0.0,47789577.22636736,0.0,0.0168293999740853,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00003,0.0,47793439.94186266,0.0,0.017222800059244,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00004,0.0,47790264.16330245,0.0,0.0196007000049576,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00005,0.0,47788232.22720928,0.0,0.0170137999812141,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00006,0.0,47788355.0834065,0.0,0.0277398000471293,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00007,0.0,47789429.89114975,0.0,0.0239407999906688,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00008,0.0,47790538.32057515,0.0,0.0190126999514177,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00009,0.0,47788954.95257182,0.0,0.0229309001006186,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00010,0.0,47788971.41571057,0.0,0.0195092000067234,1.0,,,,grow7,GROW7,netlib,,
PCA,10,grow7_test_00011,0.0,47790820.71521506,0.0,0.0165838999673724,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00000,1212206.1212890234,47791245.32398097,0.0253646062803212,0.0223746000556275,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00001,1212232.1248156864,47789654.912793584,0.0253659945238726,0.0213313000276684,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00002,1212217.8060401396,47789577.22636736,0.0253657361373624,0.0204710999969393,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00003,1212230.7711319134,47793439.94186266,0.0253639573256603,0.0235649000387638,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00004,1212226.5760448994,47790264.16330245,0.0253655550407221,0.0194783000042662,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00005,1212240.9755238837,47788232.22720928,0.0253669348922613,0.020014900015667,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00006,1212239.853648841,47788355.0834065,0.0253668462020314,0.0242826999165117,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00007,1212247.3780778206,47789429.89114975,0.0253664331388544,0.0235366999404504,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00008,1212221.272831374,47790538.32057515,0.0253652985597251,0.0200044999364763,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00009,1212253.0732127896,47788954.95257182,0.0253668044094266,0.0222222000593319,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00010,1212237.8378350849,47788971.41571057,0.0253664768653414,0.0200294000096619,1.0,,,,grow7,GROW7,netlib,,
SGA,10,grow7_test_00011,1212240.56973345,47790820.71521506,0.0253655524552963,0.0225447999546304,1.0,,,,grow7,GROW7,netlib,,
CostOnly,10,grow7_test_00000,13.822996220603551,47791245.323980615,2.892369957488317e-07,0.0195051000919193,1.0,13.822996220603551,5342804.375871053,131.0,grow7,GROW7,netlib,,
